t	u1	u2
2.839999999999993e-07	-1.920005252	0.079994748
2.849999999999998e-07	-1.920005252	0.079994748
2.8599999999999946e-07	-1.920005252	0.079994748
2.8699999999999996e-07	-2.000005252	0.079994748
2.879999999999996e-07	-1.920005252	0.159994748
2.8899999999999927e-07	-1.920005252	0.079994748
2.8999999999999976e-07	-1.920005252	0.079994748
2.909999999999994e-07	-1.920005252	0.079994748
2.919999999999999e-07	-1.920005252	0.079994748
2.9299999999999957e-07	-1.840005252	-5.252000000000001e-06
2.939999999999992e-07	-1.760005252	0.079994748
2.949999999999997e-07	-1.600005252	0.079994748
2.9599999999999937e-07	-1.280005252	0.079994748
2.9699999999999987e-07	-0.880005252	-5.252000000000001e-06
2.979999999999995e-07	-0.40000525200000003	0.079994748
2.99e-07	-0.080005252	0.079994748
2.9999999999999967e-07	0.319994748	0.079994748
3.009999999999993e-07	0.399994748	0.079994748
3.019999999999998e-07	0.639994748	0.079994748
3.0299999999999947e-07	0.639994748	0.079994748
3.0399999999999997e-07	0.639994748	0.159994748
3.049999999999996e-07	0.559994748	0.319994748
3.0599999999999927e-07	0.47999474799999997	0.47999474799999997
3.0699999999999977e-07	0.399994748	0.559994748
3.079999999999994e-07	0.399994748	0.799994748
3.089999999999999e-07	0.23999474799999998	0.879994748
3.0999999999999957e-07	0.23999474799999998	1.039994748
3.109999999999992e-07	0.23999474799999998	1.039994748
3.119999999999997e-07	0.23999474799999998	1.119994748
3.129999999999994e-07	0.23999474799999998	1.039994748
3.139999999999999e-07	0.23999474799999998	1.119994748
3.149999999999995e-07	0.399994748	1.039994748
3.16e-07	0.47999474799999997	1.039994748
3.169999999999997e-07	0.559994748	1.039994748
3.1799999999999933e-07	0.719994748	1.119994748
3.189999999999998e-07	0.799994748	1.039994748
3.199999999999995e-07	0.959994748	1.039994748
3.21e-07	1.039994748	1.039994748
3.2199999999999963e-07	1.199994748	1.039994748
3.229999999999993e-07	1.279994748	0.959994748
3.239999999999998e-07	1.439994748	1.039994748
3.2499999999999943e-07	1.439994748	0.959994748
3.2599999999999993e-07	1.519994748	0.959994748
3.269999999999996e-07	1.439994748	0.799994748
3.2799999999999923e-07	1.439994748	0.879994748
3.2899999999999973e-07	1.439994748	0.799994748
3.299999999999994e-07	1.439994748	0.799994748
3.309999999999999e-07	1.359994748	0.719994748
3.3199999999999953e-07	1.279994748	0.719994748
3.3300000000000003e-07	1.199994748	0.639994748
3.339999999999997e-07	1.279994748	0.639994748
3.3499999999999933e-07	1.199994748	0.639994748
3.3599999999999983e-07	1.199994748	0.639994748
3.369999999999995e-07	1.199994748	0.639994748
3.38e-07	1.279994748	0.799994748
3.3899999999999963e-07	1.279994748	0.799994748
3.399999999999993e-07	1.279994748	0.799994748
3.409999999999998e-07	1.279994748	0.799994748
3.4199999999999944e-07	1.359994748	0.879994748
3.4299999999999993e-07	1.359994748	0.879994748
3.439999999999996e-07	1.359994748	0.959994748
3.4499999999999924e-07	1.359994748	1.039994748
3.4599999999999974e-07	1.359994748	1.039994748
3.469999999999994e-07	1.359994748	1.119994748
3.479999999999999e-07	1.359994748	1.119994748
3.4899999999999954e-07	1.279994748	1.039994748
3.5000000000000004e-07	1.359994748	1.119994748
3.509999999999997e-07	1.279994748	1.039994748
3.5199999999999934e-07	1.199994748	1.039994748
3.5299999999999984e-07	1.119994748	1.039994748
3.539999999999995e-07	1.199994748	0.959994748
3.55e-07	1.119994748	0.959994748
3.5599999999999964e-07	1.199994748	0.959994748
3.569999999999993e-07	1.119994748	0.879994748
3.579999999999998e-07	1.199994748	0.879994748
3.5899999999999944e-07	1.199994748	0.879994748
3.5999999999999994e-07	1.279994748	0.879994748
3.609999999999996e-07	1.199994748	0.879994748
3.6199999999999924e-07	1.359994748	0.879994748
3.6299999999999974e-07	1.359994748	0.879994748
3.639999999999994e-07	1.359994748	0.959994748
3.649999999999999e-07	1.359994748	0.879994748
3.6599999999999955e-07	1.359994748	0.959994748
3.6700000000000004e-07	1.359994748	0.959994748
3.679999999999997e-07	1.359994748	0.959994748
3.6899999999999935e-07	1.359994748	0.959994748
3.6999999999999985e-07	1.359994748	0.959994748
3.709999999999995e-07	1.359994748	0.879994748
3.72e-07	1.359994748	0.959994748
3.7299999999999965e-07	1.279994748	0.879994748
3.739999999999993e-07	1.279994748	0.959994748
3.749999999999998e-07	1.279994748	0.879994748
3.7599999999999945e-07	1.279994748	0.879994748
3.7699999999999995e-07	1.199994748	0.879994748
3.779999999999996e-07	1.279994748	0.879994748
3.7899999999999925e-07	1.279994748	0.879994748
3.7999999999999975e-07	1.279994748	0.959994748
3.809999999999994e-07	1.279994748	0.879994748
3.819999999999999e-07	1.279994748	0.959994748
3.8299999999999955e-07	1.279994748	0.959994748
3.8400000000000005e-07	1.279994748	0.959994748
3.849999999999997e-07	1.279994748	0.959994748
3.8599999999999935e-07	1.359994748	1.039994748
3.8699999999999985e-07	1.359994748	1.039994748
3.879999999999995e-07	1.359994748	1.039994748
3.89e-07	1.359994748	1.039994748
3.8999999999999965e-07	1.279994748	1.039994748
3.909999999999993e-07	1.279994748	1.039994748
3.919999999999998e-07	1.279994748	1.039994748
3.9299999999999946e-07	1.279994748	0.959994748
3.9399999999999995e-07	1.199994748	1.039994748
3.949999999999996e-07	1.279994748	0.959994748
3.9599999999999926e-07	1.199994748	0.959994748
3.9699999999999976e-07	1.199994748	0.959994748
3.979999999999994e-07	1.279994748	0.879994748
3.989999999999999e-07	1.279994748	0.879994748
3.9999999999999956e-07	1.279994748	0.879994748
4.0100000000000006e-07	1.279994748	0.879994748
4.019999999999997e-07	1.279994748	0.879994748
4.0299999999999936e-07	1.279994748	0.879994748
4.0399999999999986e-07	1.279994748	0.959994748
4.049999999999995e-07	1.279994748	0.879994748
4.06e-07	1.279994748	0.959994748
4.0699999999999966e-07	1.359994748	0.879994748
4.079999999999993e-07	1.359994748	0.959994748
4.089999999999998e-07	1.279994748	0.879994748
4.0999999999999946e-07	1.359994748	0.959994748
4.1099999999999996e-07	1.359994748	0.959994748
4.119999999999996e-07	1.359994748	0.959994748
4.1299999999999926e-07	1.279994748	0.959994748
4.1399999999999976e-07	1.359994748	0.959994748
4.149999999999994e-07	1.279994748	0.959994748
4.159999999999999e-07	1.359994748	0.959994748
4.1699999999999957e-07	1.279994748	0.959994748
4.1800000000000006e-07	1.279994748	0.959994748
4.189999999999997e-07	1.279994748	0.879994748
4.1999999999999937e-07	1.279994748	0.959994748
4.2099999999999987e-07	1.279994748	0.959994748
4.219999999999995e-07	1.279994748	1.039994748
4.23e-07	1.279994748	0.959994748
4.2399999999999967e-07	1.359994748	0.959994748
4.249999999999993e-07	1.279994748	0.959994748
4.259999999999998e-07	1.359994748	0.959994748
4.2699999999999947e-07	1.279994748	0.959994748
4.2799999999999997e-07	1.359994748	0.959994748
4.289999999999996e-07	1.279994748	0.959994748
4.2999999999999927e-07	1.359994748	1.039994748
4.3099999999999977e-07	1.279994748	0.879994748
4.319999999999994e-07	1.359994748	0.959994748
4.329999999999999e-07	1.279994748	0.959994748
4.3399999999999957e-07	1.359994748	1.039994748
4.3500000000000007e-07	1.279994748	0.879994748
4.359999999999997e-07	1.279994748	0.959994748
4.369999999999994e-07	1.279994748	0.879994748
4.3799999999999987e-07	1.359994748	0.959994748
4.389999999999995e-07	1.199994748	0.879994748
4.4e-07	1.279994748	0.959994748
4.409999999999997e-07	1.279994748	0.959994748
4.419999999999993e-07	1.279994748	0.959994748
4.429999999999998e-07	1.279994748	0.959994748
4.439999999999995e-07	1.279994748	0.959994748
4.45e-07	1.279994748	0.959994748
4.459999999999996e-07	1.359994748	0.959994748
4.469999999999993e-07	1.279994748	0.959994748
4.479999999999998e-07	1.359994748	1.039994748
4.4899999999999943e-07	1.279994748	0.959994748
4.4999999999999993e-07	1.279994748	0.959994748
4.509999999999996e-07	1.279994748	0.959994748
4.5199999999999923e-07	1.279994748	0.959994748
4.5299999999999973e-07	1.279994748	0.959994748
4.539999999999994e-07	1.279994748	0.959994748
4.549999999999999e-07	1.279994748	0.959994748
4.5599999999999953e-07	1.359994748	0.959994748
4.5700000000000003e-07	1.279994748	0.959994748
4.579999999999997e-07	1.279994748	0.959994748
4.5899999999999933e-07	1.279994748	0.959994748
4.5999999999999983e-07	1.359994748	0.959994748
4.609999999999995e-07	1.279994748	0.959994748
4.62e-07	1.279994748	1.039994748
4.6299999999999963e-07	1.279994748	0.879994748
4.639999999999993e-07	1.279994748	0.959994748
4.649999999999998e-07	1.279994748	0.959994748
4.6599999999999943e-07	1.359994748	0.959994748
4.6699999999999993e-07	1.279994748	0.959994748
4.679999999999996e-07	1.359994748	0.959994748
4.6899999999999924e-07	1.279994748	0.879994748
4.6999999999999974e-07	1.359994748	0.959994748
4.709999999999994e-07	1.279994748	0.879994748
4.719999999999999e-07	1.279994748	0.959994748
4.7299999999999954e-07	1.279994748	0.959994748
4.7400000000000004e-07	1.279994748	0.959994748
4.749999999999997e-07	1.279994748	0.879994748
4.7599999999999934e-07	1.359994748	0.959994748
4.769999999999998e-07	1.279994748	0.959994748
4.779999999999995e-07	1.279994748	0.959994748
4.79e-07	1.279994748	0.879994748
4.799999999999996e-07	1.279994748	1.039994748
4.809999999999993e-07	1.279994748	0.959994748
4.819999999999998e-07	1.279994748	0.959994748
4.829999999999994e-07	1.279994748	0.959994748
4.839999999999999e-07	1.359994748	0.959994748
4.849999999999996e-07	1.279994748	0.959994748
4.859999999999992e-07	1.279994748	0.959994748
4.869999999999997e-07	1.279994748	0.959994748
4.879999999999994e-07	1.279994748	0.959994748
4.889999999999999e-07	1.279994748	0.879994748
4.899999999999995e-07	1.359994748	0.959994748
4.91e-07	1.359994748	0.959994748
4.919999999999997e-07	1.359994748	0.959994748
4.929999999999993e-07	1.359994748	0.959994748
4.939999999999998e-07	1.359994748	0.959994748
4.949999999999995e-07	1.279994748	0.959994748
4.96e-07	1.279994748	0.959994748
4.969999999999996e-07	1.279994748	0.959994748
4.979999999999993e-07	1.279994748	0.959994748
4.989999999999998e-07	1.279994748	0.959994748
4.999999999999994e-07	1.279994748	0.959994748
5.009999999999999e-07	1.279994748	0.959994748
5.019999999999996e-07	1.279994748	0.959994748
5.029999999999992e-07	1.279994748	0.959994748
5.039999999999997e-07	1.359994748	0.959994748
5.049999999999994e-07	1.279994748	0.959994748
5.059999999999999e-07	1.279994748	0.959994748
5.069999999999996e-07	1.279994748	0.959994748
5.08e-07	1.359994748	0.959994748
5.089999999999997e-07	1.279994748	0.879994748
5.099999999999994e-07	1.359994748	0.959994748
5.109999999999999e-07	1.279994748	0.959994748
5.119999999999995e-07	1.279994748	0.959994748
5.13e-07	1.279994748	0.959994748
5.139999999999997e-07	1.359994748	0.959994748
5.149999999999993e-07	1.279994748	0.959994748
5.159999999999998e-07	1.279994748	0.959994748
5.169999999999995e-07	1.279994748	0.959994748
5.18e-07	1.359994748	0.959994748
5.189999999999996e-07	1.279994748	0.879994748
5.199999999999993e-07	1.279994748	0.959994748
5.209999999999998e-07	1.279994748	0.959994748
5.219999999999994e-07	1.279994748	0.959994748
5.229999999999999e-07	1.279994748	0.959994748
5.239999999999996e-07	1.359994748	0.879994748
5.250000000000001e-07	1.279994748	0.959994748
5.259999999999997e-07	1.279994748	1.039994748
5.269999999999994e-07	1.279994748	0.959994748
5.279999999999999e-07	1.359994748	0.959994748
5.289999999999995e-07	1.279994748	0.959994748
5.3e-07	1.279994748	0.959994748
5.309999999999997e-07	1.279994748	0.879994748
5.319999999999993e-07	1.279994748	1.039994748
5.329999999999998e-07	1.279994748	0.879994748
5.339999999999995e-07	1.279994748	0.959994748
5.35e-07	1.279994748	0.959994748
5.359999999999996e-07	1.359994748	1.039994748
5.369999999999993e-07	1.359994748	0.959994748
5.379999999999998e-07	1.359994748	0.959994748
5.389999999999994e-07	1.279994748	0.959994748
5.399999999999999e-07	1.359994748	0.959994748
5.409999999999996e-07	1.279994748	0.959994748
5.420000000000001e-07	1.279994748	0.959994748
5.429999999999997e-07	1.279994748	0.879994748
5.439999999999994e-07	1.279994748	0.959994748
5.449999999999999e-07	1.279994748	0.959994748
5.459999999999995e-07	1.279994748	0.959994748
5.47e-07	1.279994748	0.879994748
5.479999999999997e-07	1.359994748	0.959994748
5.489999999999993e-07	1.279994748	0.959994748
5.499999999999998e-07	1.359994748	0.959994748
5.509999999999995e-07	1.279994748	0.879994748
5.52e-07	1.359994748	0.959994748
5.529999999999996e-07	1.279994748	0.959994748
5.539999999999993e-07	1.359994748	0.959994748
5.549999999999998e-07	1.279994748	0.959994748
5.559999999999994e-07	1.359994748	0.959994748
5.569999999999999e-07	1.279994748	0.959994748
5.579999999999996e-07	1.359994748	0.959994748
5.590000000000001e-07	1.279994748	0.879994748
5.599999999999997e-07	1.279994748	0.959994748
5.609999999999994e-07	1.279994748	0.959994748
5.619999999999999e-07	1.279994748	0.959994748
5.629999999999995e-07	1.279994748	0.959994748
5.64e-07	1.279994748	0.959994748
5.649999999999997e-07	1.359994748	0.959994748
5.659999999999993e-07	1.279994748	0.959994748
5.669999999999998e-07	1.279994748	0.959994748
5.679999999999995e-07	1.279994748	0.959994748
5.69e-07	1.279994748	0.959994748
5.699999999999996e-07	1.279994748	0.959994748
5.709999999999993e-07	1.279994748	0.959994748
5.719999999999998e-07	1.279994748	0.959994748
5.729999999999994e-07	1.279994748	0.959994748
5.739999999999999e-07	1.279994748	0.959994748
5.749999999999996e-07	1.279994748	0.959994748
5.760000000000001e-07	1.279994748	0.959994748
5.769999999999997e-07	1.279994748	0.879994748
5.779999999999994e-07	1.279994748	0.959994748
5.789999999999999e-07	1.359994748	0.959994748
